Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available
Veo,2c2e270d-6b87-54db-a5e2-8bb02d3e7d38,scooter,39.951274,-83.035457,,15.89,True
Veo,a460441e-6765-5d93-b568-0c3d8471fdd1,scooter,39.99691,-83.020914,,13.39,True
Veo,e5e818ed-e11a-5ad5-a109-b828f8a16262,scooter,39.952145,-82.981446,,27.02,True
Veo,5c157a6e-55a7-5871-8a6c-30355eb89060,scooter,39.994078,-83.005872,,28.14,True
Veo,0934ffd5-40fb-5839-bc3a-0715579a9a1d,scooter,40.012778,-82.980321,,11.83,True
Veo,3ea873da-90d8-56f7-b8c6-747bf6cb2134,scooter,40.043459,-82.977154,,28.14,True
Veo,ebcf2de8-3988-55b0-bb64-610904bbe4ae,scooter,39.96304,-83.004442,,24.06,True
Veo,f3c63083-12e2-52cd-9f23-88222b1b065b,scooter,39.952406,-82.98134,,13.86,True
Veo,2f5c2c20-2ad5-561b-948f-e6062463b3ab,scooter,39.997741,-83.009779,,28.14,True
Veo,901e16a4-575d-5014-b657-413181ee4123,scooter,39.973521,-83.005371,,16.39,True
Veo,752e1ce0-f722-512c-bea1-3a14aca31f15,scooter,40.001603,-82.997442,,11.34,True
Veo,9a4bcc1e-8a2f-5a45-a3af-37528c677387,scooter,40.017448,-82.981532,,16.39,True
Veo,fbe818ec-e2cf-541c-a0e1-6db9d88728c2,scooter,39.95739,-83.01147,,25.94,True
Veo,c780a4a0-38ec-50be-bd06-146a1845b61b,scooter,39.962253,-83.004192,,15.45,True
Veo,f801ae62-b4a6-5a72-b5a7-87d9ca8c282e,scooter,39.960464,-83.011982,,9.65,True
Veo,f1e66cca-4593-5c91-984d-f8e719c59b4a,scooter,40.005191,-83.011633,,27.77,True
Veo,52ed3fea-684f-5496-9b9a-e6c43c9b5657,scooter,39.987506,-83.009444,,10.79,True
Veo,f7a31ab9-7619-56f1-a1b3-769db0bc0cc2,scooter,39.975707,-83.003144,,24.84,True
Veo,f7f224cd-c04e-5d81-99e2-db31ae2dc6a5,scooter,40.00111,-82.944459,,27.77,True
Veo,a9993696-6275-5183-85d3-a644384941d4,scooter,39.950047,-83.108089,,11.83,True
Veo,10d09d28-5daf-5628-a850-64a5e8a711b0,scooter,39.987928,-83.031659,,28.14,True
Veo,be6fe350-399f-564d-9422-8b9c452e2fab,scooter,39.977028,-83.001526,,24.06,True
Veo,82f4f221-8478-5cc1-8279-caeb056eaa16,scooter,40.009868,-83.01581,,22.7,True
Veo,eef12f2a-98a2-5350-b2d8-b733e3052f15,scooter,39.972419,-83.002932,,22.7,True
Veo,c7184b21-b229-56d2-a262-ee60096a68e1,scooter,39.974197,-83.004001,,20.78,True
Veo,0f9b738e-fcdc-52a3-a991-3689dce06139,scooter,39.97355,-83.005308,,19.39,True
Veo,58ef186e-b61d-5ff8-8d3b-df7920b57a15,scooter,39.97625,-83.003384,,13.1,True
Veo,7515015b-5854-5b56-81a4-b76547fa2b4f,scooter,39.905082,-83.064715,,13.39,True
Veo,ee14b06b-20ac-5a06-b7a5-fcfe5d24e26b,scooter,39.977094,-83.001556,,25.74,True
Veo,1a093ca2-64f4-59eb-b6c1-22420a9f9bfc,scooter,40.062399,-83.01931,,17.89,True
Veo,49220b9d-d3fa-5169-9b2b-30f193869b57,scooter,39.984669,-83.005155,,21.15,True
Veo,41d828bd-6a3e-5d87-a2aa-20abf97535dd,scooter,40.032096,-82.978327,,28.01,True
Veo,1d45deac-4c67-59ad-9925-3049866afffa,scooter,39.957786,-82.876893,,28.14,True
Veo,1d884511-2178-54b0-8219-d4b6a2e815df,scooter,39.98473,-82.997748,,25.94,True
Veo,33cfbadd-fb63-5aa1-8442-036121c530ed,scooter,39.973515,-83.004128,,28.14,True
Veo,b82f8ceb-094b-579f-a7c4-e14e47992053,scooter,40.007679,-83.001845,,16.84,True
Veo,c5767287-9351-5c36-a330-d56a6ddff13a,scooter,39.989175,-83.041589,,23.77,True
Veo,a7ee0628-272b-5a2b-9672-29500520be20,scooter,39.97693,-83.003698,,9.29,True
Veo,29c4316f-62bf-5bf4-8a3b-b9167c99ed7a,scooter,39.998871,-83.015423,,18.19,True
Veo,44a1fd78-30f8-58fa-90bc-95d55516fdff,scooter,40.007267,-83.006478,,21.49,True
Veo,d2f3d104-3fd2-535f-951b-0b8de17bf988,scooter,40.00015,-83.008118,,12.87,True
Veo,b9b16283-23b7-5df9-b097-053e81661273,scooter,40.002701,-83.012565,,24.33,True
Veo,ae874f5f-bc52-5220-ac32-7dbfa5c4737a,scooter,40.00596,-83.00928,,13.1,True
Veo,2acea9a7-e62e-50ef-85ec-126314d36446,scooter,39.993966,-82.983384,,22.7,True
Veo,cab7857b-e7a7-536e-aea2-222424c24805,scooter,40.031935,-82.972808,,26.25,True
Veo,c73cdd5e-1892-5eba-88d4-9a363db158d3,scooter,39.924596,-82.937098,,6.67,True
Veo,3710fc2e-a6d5-53a1-9a51-0b6d9a7e901a,scooter,39.940073,-82.908383,,23.33,True
Veo,ffe5d8b1-ccdb-59cd-9b37-32e01f8193c7,scooter,39.961705,-83.012994,,14.86,True
Veo,39730bf4-d6a2-5a18-9b32-9e052265b624,scooter,40.003221,-82.998463,,24.84,True
Veo,01ba9a2e-dd29-56f0-bfc7-d23b8fe1aae0,scooter,39.998432,-82.998104,,15.18,True
Veo,faf8a266-b00a-5257-a3b8-11187a8f8d46,scooter,40.009635,-83.003103,,28.14,True
Veo,b5f2a6e4-c0bd-5343-89fd-f3e48334f4a4,scooter,40.007985,-83.033373,,22.39,True
Veo,a468b75f-abc6-5ddd-8693-e0041cb4f403,scooter,39.969408,-82.979631,,27.02,True
Veo,cfc8eda7-0864-53a3-9bc7-c1534ec533c6,scooter,39.977789,-82.960829,,21.15,True
Veo,1f8661d2-e833-55b5-bd68-f2cc1cec8949,scooter,40.001192,-82.998747,,20.37,True
Veo,86171ee7-521b-5577-ab29-88c7787a4276,scooter,39.971272,-83.002642,,19.78,True
Veo,41bf9c5a-6245-5197-a152-447f91e76acb,scooter,40.013003,-82.996548,,21.77,True
Veo,c3cfdf01-d838-5bf1-8a05-796671b01bf8,scooter,40.003112,-82.998464,,24.06,True
Veo,25eeb118-35ad-57bf-93c8-db5954bcb569,scooter,39.962148,-83.004195,,26.51,True
Veo,22b00e19-21cc-5aa3-b96e-21f7c852cff7,scooter,39.95091,-83.012052,,1.15,True
Veo,f17c331d-ef80-5311-bdfd-cb1d4db3c16d,scooter,39.973779,-83.004433,,18.19,True
Veo,62152f39-c90d-5357-844d-a2a524d00f1b,scooter,39.977446,-83.011583,,12.07,True
Veo,bcdc48f5-3494-5e1a-a950-5c7d8629f9c5,scooter,39.974455,-82.970327,,28.14,True
Veo,17665bb2-6281-5fb7-b952-c7999b0e5657,scooter,40.064331,-83.01768,,14.86,True
Veo,188e52c7-00b9-51ae-9109-a884152e787c,scooter,39.996791,-82.971044,,11.59,True
Veo,cae43078-3ce6-51d9-ad7f-b72fc6b63589,scooter,39.951668,-82.982936,,14.43,True
Veo,5b7d7052-924f-55fe-a36f-07bc7e2296f4,scooter,39.997116,-83.002638,,14.17,True
Veo,fcf0d162-587a-5199-8498-aab4ee304fc0,scooter,40.012844,-82.997861,,25.65,True
Veo,282c44e8-124b-5588-8e68-a5580bb05171,scooter,39.929236,-82.989236,,28.14,True
Veo,42f45fb7-1f00-5a3b-b1f3-e2532d33f03b,scooter,40.003779,-83.012964,,11.34,True
Veo,3ffa6011-ff3c-5e31-9d32-6c1dfc2ccf57,scooter,39.955596,-82.993579,,10.79,True
Veo,2cc7e35d-415c-5eea-8740-7182f83abe38,scooter,39.952196,-82.980829,,20.05,True
Veo,5125ad78-89e7-5179-a7c5-87424917a687,scooter,40.000001,-83.008223,,24.84,True
Veo,cdc668d1-4705-5945-af51-7270ede8a46d,scooter,40.004994,-82.97909,,28.14,True
Veo,e8835c10-7554-5fba-a64e-fb2bae01d9dd,scooter,39.966021,-83.001534,,28.14,True
Veo,6959a972-9a45-54ad-9b74-18680daecd1c,scooter,39.97499,-82.886896,,28.14,True
Veo,4c895df4-870d-5fe8-b62e-7511b684be9e,scooter,39.995901,-83.020048,,28.14,True
Veo,8bf19942-cb35-53a1-8704-8400e2896dc4,scooter,39.955863,-83.003093,,11.11,True
Veo,5ba2a799-30e5-530b-88fa-8a37491a0d23,scooter,40.002627,-83.015839,,23.02,True
Veo,dfd7c88a-4a3a-5b2e-b73e-494664132742,scooter,40.005503,-83.011665,,25.74,True
Veo,757566cf-d68c-549a-9d24-caf812ff7d59,scooter,40.015909,-82.96591,,15.18,True
Veo,ef5b6fd3-0c17-5432-b678-c7b2b11e472d,scooter,39.950638,-82.91408,,15.89,True
Veo,50f4eb14-bf51-5d19-8799-a366ebfeabcd,scooter,39.92553,-82.939559,,22.39,True
Veo,ac28fbb4-e3c5-538a-8da9-74f2ed6e5118,scooter,39.968416,-83.005417,,28.14,True
Veo,4c0cda08-d254-56b0-bd97-8badaa628040,scooter,39.998426,-83.021458,,13.86,True
Veo,91c7815a-e117-5f68-bb29-262cd5dca140,scooter,40.00516,-83.01378,,12.87,True
Veo,4678bff6-6dab-5288-8304-951571bff189,scooter,39.978051,-83.002626,,21.15,True
Veo,17e37a19-4184-5fcd-879b-dfc557236e84,scooter,39.940833,-82.970709,,13.39,True
Veo,444fafa3-1a88-5e3f-8aa1-fa535146bd62,scooter,39.994837,-83.006143,,19.78,True
Veo,cce343d5-df08-5dd6-970f-4ec92cc3cfa0,scooter,39.996669,-83.005394,,25.12,True
Veo,f04a1e89-b42e-502d-971e-20d90f9b1e7e,scooter,39.966036,-83.001461,,18.67,True
Veo,3b1ba00d-0cc4-5d37-8e15-529e52df67d7,scooter,40.002614,-83.008536,,28.14,True
Veo,c4ef4d58-66ac-5123-9dca-de1490eeb6f3,scooter,39.962138,-83.00044,,25.74,True
Veo,d5f8c825-dbce-5b92-ad74-55d7fe32b7bc,scooter,40.008827,-83.015084,,22.7,True
Veo,7473183f-f457-5d0d-b16e-effbf768ca53,scooter,39.967842,-83.000803,,26.51,True
Veo,68c97f83-00ef-5911-bab3-b2a080c63dce,scooter,39.993971,-83.006837,,28.14,True
Veo,f6afab37-12b6-550b-a605-b130d0c4c0da,scooter,39.994386,-83.006696,,25.34,True
Veo,78df19a5-f71f-5c11-9fce-29c808c99c97,scooter,40.004969,-83.009009,,28.14,True
Veo,c6bd73e6-a983-5b10-8f77-c852c2936f55,scooter,39.973865,-83.002711,,10.31,True
Veo,dd492c0d-6b8f-5df2-9f9b-8a026216c091,scooter,39.924533,-82.937113,,25.12,True
Veo,56371f4a-fef7-5682-aabf-2c54225339ad,scooter,39.902769,-82.987269,,28.14,True
Veo,c39113d5-c0f4-598a-a317-cdaf6a3e62e0,scooter,39.956408,-83.000097,,12.52,True
Veo,a106028d-ddbb-55ab-9d33-2bc8e7881ab2,scooter,40.029635,-82.966086,,25.12,True
Veo,aceeb61b-26ed-5384-9ba0-e40b59bdcbe9,scooter,39.961984,-83.002586,,11.83,True
Veo,352f7acf-bf9b-5f68-8de1-6ca50c5e3115,scooter,39.986545,-83.002089,,15.18,True
Veo,7efef872-7591-5b84-b497-ee21a56ff281,scooter,39.99396,-82.983405,,28.14,True
Veo,1ccca087-3832-58f2-8788-a8aadaa94049,scooter,39.979258,-83.01446,,7.29,True
Veo,6a44bb19-3671-53af-af40-8b82f3b41a6c,scooter,39.935029,-82.99291,,24.84,False
Veo,66f94b50-eadd-53c6-b85d-ed0e8478c097,scooter,39.972221,-83.002665,,25.74,True
Veo,b89819cb-8a66-5f74-a2bf-2b025d285bf0,scooter,39.982439,-83.085621,,6.07,True
Veo,51bc3043-ad1d-5d24-8813-965a8393ed62,scooter,39.974061,-82.958699,,6.98,True
Veo,7eabbbd2-529a-54b1-9526-36dc3b19b56a,scooter,39.98091,-83.003181,,25.74,True
Veo,26a04ae7-c48d-5797-afcb-85dae6d2fc36,scooter,39.966421,-83.004502,,28.01,True
Veo,f80e02b6-3e5c-523a-8f52-5a95a9130741,scooter,39.972747,-82.976438,,27.77,True
Veo,d8e79e3b-e902-5508-a1f4-0ad9d31c2137,scooter,39.969225,-83.013173,,28.14,True
Veo,4a6dceab-ce5f-5cbe-9bb9-76d0e472a105,scooter,39.95905,-83.000212,,8.09,True
Veo,27ab1e27-c3a5-56f0-b719-33cab6b1a123,scooter,40.009019,-82.997164,,28.14,True
Veo,afd1974c-8d5a-5113-bc02-5235522d544b,scooter,39.99411,-83.006844,,25.65,True
Veo,8c36ff9e-8ed5-5df0-968f-fb1bc56e1fca,scooter,39.998076,-83.009691,,28.14,True
Veo,a7e91711-cb56-53e3-8357-ebd3713bf780,scooter,39.957796,-83.006126,,28.14,True
Veo,6885c32e-1780-524b-8a3c-e3db74df1448,scooter,39.946964,-82.997854,,25.65,True
Veo,985b8d89-901f-52ab-b511-2208f53baebe,scooter,39.955739,-83.004431,,28.14,False
Veo,2692930f-e562-5cda-b5e5-e1cee4ea6790,scooter,39.959211,-82.995555,,14.43,True
Veo,c70e3c3c-86f9-5693-bc2c-7c46c6da3b47,scooter,39.972127,-83.002689,,14.61,True
Veo,44ed2490-194d-58f0-a1f4-a65ea41819f9,scooter,40.003085,-82.998444,,22.05,True
Veo,34d6c84c-c05e-5953-86b7-f69f3dfb87fb,scooter,39.993505,-82.981182,,26.51,True
Veo,9a558880-2353-5502-9c2a-de9501652daa,scooter,40.001545,-83.008356,,13.86,True
Veo,cc490a0a-8ab2-50a1-bc84-1460adbbe54e,scooter,39.957433,-83.011436,,14.61,True
Veo,9c432d52-28e6-5685-b74f-f2ea1b44d91e,scooter,40.002323,-83.009626,,13.39,True
Veo,fd66f4df-270a-51ff-b655-37185721f584,scooter,39.980232,-83.018031,,26.78,True
Veo,6ecbd60b-49bb-542b-a207-b1f512c8164a,scooter,39.956621,-83.042404,,14.61,True
Veo,b8ce21bf-438d-512b-b529-06daa4f71360,scooter,39.982836,-83.004622,,28.14,True
Veo,63aeb3a8-eefa-583e-8817-3434308c5bbe,scooter,39.963436,-82.99852,,10.51,True
Veo,4d51109f-4d51-524c-ba27-a717fc8705d4,scooter,39.973523,-83.005338,,28.14,True
Veo,e89ada40-a2f9-5027-aed4-3105e52ad8a4,scooter,39.978065,-83.001913,,28.01,True
Veo,be056576-f910-53cb-8c21-766045923841,scooter,39.96475,-82.990667,,12.63,True
Veo,7f11b913-4f49-5354-b4c0-80c97e1ac8c7,scooter,39.97714,-83.001554,,17.37,True
Veo,c7a47c84-ed95-5df2-b255-fa8014747081,scooter,39.969465,-82.980319,,27.77,True
Veo,432d9c9e-228d-55a3-ba04-7ee678202f71,scooter,39.958587,-82.974743,,21.15,True
Veo,1293857f-a5e8-56d7-9592-0707303d180e,scooter,39.982761,-83.00471,,28.14,True
Veo,d4abab3b-cac2-5cb9-904a-1b4685c2f589,scooter,39.99385,-82.98338,,24.06,True
Veo,330e4d2f-5880-5ee9-ac99-ce3881b19cc4,scooter,40.005189,-83.011648,,28.14,True
Veo,9fcd3314-9fb3-5b32-9787-b180c37667b3,scooter,39.956474,-82.987392,,15.18,True
Veo,6ea9a89c-d788-5596-964c-4db25e4e84fa,scooter,39.963141,-83.004438,,28.14,True
Veo,639b25b2-23d4-5c78-8a61-131f093ff168,scooter,40.00225,-83.015511,,28.14,True
Veo,4c6045c8-3784-5ce8-aac6-2b6c9e1a9d0c,scooter,40.000132,-83.008211,,6.98,True
Veo,7a760589-8d99-5f9f-a437-4326d13b97a7,scooter,39.992266,-83.014948,,13.1,True
Veo,14b800f5-814c-576c-9aba-cf94fbda2e11,scooter,39.972714,-83.00384,,19.05,True
Veo,21d8cfb0-c838-5848-a494-5d8a3d6b4bb2,scooter,40.03145,-82.968571,,13.39,True
Veo,d951a3d7-fda8-58dd-8d83-8b1ca5932672,scooter,39.95881,-82.999982,,10.51,True
Veo,6fee227a-8910-5252-ac2d-50a1a2790f33,scooter,39.982383,-83.005675,,28.14,True
Veo,19d2c32d-425c-52b3-a535-b859195cad14,scooter,40.005528,-83.011708,,14.86,True
Veo,1a755827-c295-57ab-ac19-306a2ca29b14,scooter,40.015872,-83.030632,,10.51,True
Veo,454be26d-49a3-5853-b56b-3833abfba811,scooter,39.970736,-82.97966,,14.86,True
Veo,7a7df7be-8571-54e2-8a15-3637432b379a,scooter,40.012112,-83.00932,,25.74,True
Veo,cadbb345-6668-54ea-8eeb-837e9ff31c77,scooter,40.002012,-83.001172,,27.77,True
Veo,ec2880c7-6be8-5132-bab6-0da25b1e2153,scooter,39.998877,-83.015361,,6.67,True
Veo,22b50030-339d-5255-a09c-ea19e7d637db,scooter,40.000299,-83.020372,,14.86,True
Veo,eb0fd39c-86f1-5951-8355-366831bda911,scooter,39.984437,-83.032877,,25.74,True
Veo,ba6429fd-4806-5734-b02b-d2a8fc1ff6d0,scooter,39.994796,-83.026653,,28.14,True
Veo,738f7f02-5cfe-5a05-93fa-8bad8e8e507a,scooter,39.977428,-83.002658,,11.11,True
Veo,4bc7f6a7-1769-5542-9d2a-637b3e3d5961,scooter,39.952156,-82.981533,,25.34,True
Veo,718c90a6-6d13-520f-9941-ef25762ff655,scooter,39.901373,-82.923147,,16.39,True
Veo,aefc7907-7204-5408-a4e7-5aece1096ab0,scooter,40.038885,-82.964374,,10.31,True
Veo,29543ef9-b439-5fef-a247-d75c4084f9a7,scooter,39.952328,-82.993844,,28.14,True
Veo,88a21449-4cf0-5fb5-8526-5f67a7c65e7f,scooter,40.011578,-82.967414,,10.51,True
Veo,2f257c49-8a3d-5c88-b63c-5b5caac365c1,scooter,40.00478,-82.935985,,13.64,True
Veo,b830a5a5-4d38-5c2b-9063-0aa80589d1cd,scooter,39.999018,-83.007371,,25.74,True
Veo,a2f760b0-c070-5c78-b81d-f4de64aa4a5a,scooter,39.967356,-83.007204,,27.02,False
Veo,4b0b51ae-5ec2-5f89-b60e-91bdb74fc46b,scooter,39.994093,-83.006876,,25.74,True
Veo,10eff9af-5e6e-5f3f-9888-41c6af71e4ee,scooter,39.963506,-82.998514,,24.33,True
Veo,e0283494-3972-5d7c-b1d7-b12e04378e91,scooter,39.952168,-82.982597,,25.74,True
Veo,5135344d-971e-5e4e-9f35-c69c5ded1dd5,scooter,39.952374,-82.990771,,24.33,True
Veo,d3e2cc4a-629d-55cf-bfb2-c2a3f2b6e5df,scooter,39.998116,-83.009618,,23.02,True
Veo,82b56eb2-6eac-5c03-b965-a6a5fa6e7d96,scooter,39.965467,-82.998248,,14.86,True
Veo,9a02aa27-cd63-537f-8e79-3405856506b6,scooter,40.006132,-83.010872,,24.33,True
Veo,0026af98-3c4a-5a66-9ad5-8e6d6f8da304,scooter,40.017466,-82.99627,,28.14,True
Veo,67a24aa3-ac10-5e95-a165-86cd5f8a4c4f,scooter,40.014265,-83.0035,,23.02,True
Veo,d50e3d34-e758-544d-9aab-29d6838374d1,scooter,39.978025,-83.003658,,16.39,True
Veo,251f1521-d0d7-5bcf-b5b0-902bee10964a,scooter,39.966143,-83.001464,,13.64,True
Veo,54005b2f-e188-5326-bd67-e5ee80438d5a,scooter,39.962338,-83.004262,,22.05,True
Veo,749217d9-3371-5b32-ba3e-bb46f9bb543c,scooter,39.936701,-83.10449,,25.94,True
Veo,b560b2ff-110f-5cd7-9a1e-d19351b280f3,scooter,40.003066,-82.998494,,10.79,True
Veo,9ceee7ef-265c-5d2f-bb7d-dd6985422137,scooter,39.967134,-83.001918,,7.62,True
Veo,d6019399-1cfe-5684-ac9d-28263007fedc,scooter,39.959859,-83.040297,,10.51,True
Veo,cb9e7330-3692-5833-af6d-9b32ca36ff7a,scooter,39.9747,-83.003001,,15.45,True
Veo,d8727269-aef5-5c22-b39d-1d76f1e62c5b,scooter,40.003421,-83.008836,,24.84,True
Veo,52f98807-20e3-5017-b0ca-317bde0927e6,scooter,40.023627,-83.013688,,24.84,True
Veo,fe0a99a0-dac2-5b52-9606-2759cea6a8be,scooter,39.967677,-82.972477,,14.61,True
Veo,9e068a32-f115-5a45-be05-cd51d2c4d451,scooter,39.955911,-82.945475,,28.14,True
Veo,da2dbde1-037a-50c2-a6ec-4af0dbe83a63,scooter,40.001792,-83.021123,,25.34,True
Veo,2222f837-66ec-5a78-817b-52ab8d6d7140,scooter,40.027578,-82.954316,,28.14,True
Veo,794c1681-449f-5e27-b7e0-98e1a7597923,bicycle,39.974333,-83.019656,,13.39,True
Veo,2a14e8ae-def8-5dff-81ef-2b52de62ac61,scooter,39.991337,-83.051392,,24.33,True
Veo,ab610b0f-8c33-5b85-84a9-0fc8836d4491,scooter,39.988421,-82.999451,,28.14,True
Veo,9238c103-0553-50e4-9be7-c2d5a3f453d0,scooter,39.949788,-83.039937,,11.83,True
Veo,c07bb945-24ad-5825-becb-f32134b11877,scooter,39.99312,-83.017233,,12.63,True
Veo,4734b023-16e8-5e63-9ab6-2f7f8ccc22da,scooter,39.966875,-83.003339,,16.84,True
Veo,6030ee54-5f2c-53af-adda-1d76327239bb,scooter,39.952476,-82.98124,,13.1,True
Veo,45d49ff3-a8f0-546f-a604-391f4ca215ff,scooter,39.997423,-82.99912,,20.78,True
Veo,e14edcb7-b117-5e37-bf0e-4c48e6cd9a04,scooter,40.00546,-83.007511,,7.62,True
Veo,1e3c27d4-3a26-54a0-bdde-87ad5c25e86f,scooter,39.949262,-82.998666,,28.14,True
Veo,84001a64-3226-541c-a30c-da60cb053ce6,scooter,39.94916,-82.972818,,5.83,True
Veo,c426affe-66a5-5128-a67e-b86230f2d6d6,scooter,39.975685,-83.003201,,14.17,True
Veo,13fa6c10-6a6d-5f68-a556-b6062c199bf3,scooter,39.957961,-83.013768,,24.33,True
Veo,7f114924-465e-5298-aa39-b5d7d878f6c6,scooter,39.957578,-82.995424,,25.12,True
Veo,9fef8163-ec83-5526-8c51-862c91b2ef1b,scooter,39.994088,-83.006854,,24.06,True
Veo,044d93e8-be38-534e-aeaa-a42080410a9a,scooter,40.002786,-83.001195,,18.67,True
Veo,cb989564-6174-5eb4-b8e8-cda73e3f4750,scooter,39.963467,-83.00272,,24.84,True
Veo,a42b9dca-1c53-5aee-9bb7-c7b541239641,scooter,39.95623,-82.90867,,17.89,True
Veo,4ef90f2b-dbe4-5908-a2a4-dd9fc42f7e79,scooter,39.961009,-82.885487,,24.06,True
Veo,5ed1456b-27b6-50cc-93cd-b9b23a97f9f9,scooter,39.971134,-83.002637,,8.09,True
Veo,b9008066-b236-5bfa-8e17-77d11d4e17ee,scooter,39.942507,-83.048536,,28.14,True
Veo,66a8f5ed-88f0-54f9-b4e1-266a403e5293,scooter,39.982739,-83.00468,,27.44,False
Veo,bb209eb5-9a6b-5b59-9433-2a98208900c6,scooter,40.001464,-82.954645,,27.77,True
Veo,bb071fe6-4dbf-55b4-9188-191f17b0fcff,scooter,40.028131,-82.985802,,28.14,True
Veo,67dadf2b-7b56-500c-bea3-04177bdb2e8d,scooter,40.002342,-83.008741,,22.7,True
Veo,7203e921-aed0-5474-bb1e-6d8f4d2da016,scooter,39.973358,-83.004736,,19.78,True
Veo,7ab2c167-e84b-582c-9fef-de4ac40096e3,scooter,39.987014,-82.999753,,24.06,True
Veo,b8e5322b-dcf1-52ad-8a94-9be2b023f06c,scooter,40.003912,-83.011073,,26.78,True
Veo,901e0df8-ad23-5dfb-a038-dc0e97d60f80,scooter,39.96219,-82.989657,,12.52,True
Veo,b0ce0df6-c6ec-593f-a4cf-af60f0564cc5,scooter,39.9553,-82.991467,,15.89,True
Veo,f800b5e8-a399-5bca-b28a-57cc2fe5d72a,scooter,39.999839,-83.00455,,25.65,True
Veo,71ace180-01a2-50a0-afdf-06d295ef0105,scooter,39.956767,-83.019906,,14.17,True
Veo,9ac5fd9f-ddbc-5d7f-a0db-2f7f49cfcd01,scooter,39.924707,-82.942935,,23.02,True
Veo,7001bcd7-18eb-5411-ab86-6288eee85277,scooter,39.99808,-83.009628,,13.86,True
Veo,acc86961-0021-5ee4-ab52-9d67a455044f,scooter,39.994065,-83.02112,,27.77,True
Veo,3b0cf865-809e-52b5-b1a1-b82d112cdbcf,scooter,39.995959,-83.019338,,25.74,True
Veo,3c0a034e-b0ec-506a-8f95-3b27d196eda7,scooter,39.952297,-82.981447,,17.89,True
Veo,fa2e6b60-e350-52b2-a773-5121779bc78c,scooter,39.920235,-82.897219,,22.7,True
Veo,44f7a072-d3cd-59b7-bf4d-5ffc920f0bb7,scooter,39.984013,-83.015431,,27.77,True
Veo,2675bf57-1abf-5b18-8c4d-cc21102a81c3,scooter,40.014776,-83.006266,,20.05,True
Veo,be33e7e4-1444-586d-b7ff-b566698ce9b2,scooter,39.999561,-83.01681,,23.02,True
Veo,0c57e1e8-f45d-5c3e-8d79-14cc05f1075f,scooter,39.974035,-82.906137,,11.83,False
Veo,a44604c9-66a7-5c42-bf90-74b5c54c824a,scooter,40.013599,-83.014034,,24.06,True
Veo,5a7bbedd-6090-543a-a712-3468e01a743a,scooter,39.96384,-82.998352,,1.15,True
Veo,df6513d9-fdb3-5374-8213-17fd8b71c235,scooter,40.001395,-83.025028,,23.77,True
Veo,1d2d5fd0-feac-529c-8c59-0f01979bb766,scooter,39.963141,-83.00427,,16.39,True
Veo,b0afeec3-0a16-54ca-83d8-7cca9fa205cc,scooter,40.043067,-83.027715,,26.78,True
Veo,1a2af3bb-b529-5082-8a80-c372a0f3ef0e,scooter,39.97577,-83.002415,,24.06,True
Veo,2f9a4b3a-89cf-5738-8ff3-6b951b753890,scooter,39.952268,-82.982498,,20.05,True
Veo,74351069-8b00-56b2-9f45-28493ef1f13b,scooter,39.958783,-82.999922,,23.02,True
Veo,fd00cb0a-e775-5b50-9370-681024555372,bicycle,39.993929,-82.98333,,26.51,True
Veo,378250af-1437-565f-8245-ec36cca040e9,bicycle,39.946725,-82.948266,,28.14,True
Veo,5d081eeb-ac9d-54d3-8a58-9539cba2fdf0,bicycle,39.945301,-82.907179,,25.34,True
Veo,4120827a-91ac-5bf3-b221-cee39c101f9b,scooter,40.00308,-82.998468,,26.25,True
Veo,8d771537-0a8f-5777-b7c4-5de182e0444c,scooter,39.968438,-83.004079,,20.78,True
Veo,e4b3343e-cf68-574d-a854-ede2fb5f8fa1,scooter,39.960073,-83.023975,,24.33,True
Veo,89a05020-c73b-54d9-9c77-2ceb339730f1,scooter,40.001042,-83.014683,,28.01,True
Veo,60a750e4-72a4-5c43-9915-68a32069bbc8,scooter,39.971523,-83.004871,,12.87,True
Veo,5c4bf44e-e299-5a1e-809a-2154995958ae,scooter,40.044347,-83.021358,,10.31,True
Veo,768be43c-651d-5261-9100-058e83622c5c,scooter,39.974058,-82.955359,,20.37,True
Veo,df8f2c11-df0c-5d85-8453-7ed332ca40b7,scooter,40.009742,-82.969773,,28.14,True
Veo,84038777-1534-540c-bcdd-70c07869be8e,scooter,39.969273,-83.001388,,25.94,True
Veo,0c4d813f-0c58-51fd-97f4-d6f3ec8394e2,scooter,40.055341,-82.996938,,11.83,True
Veo,472a71ca-4765-5cf9-a484-07ea5a2c439b,scooter,39.9828,-83.004606,,21.49,True
Veo,92f9b4de-cc12-5a72-8a3e-790171bfe73b,scooter,39.970346,-82.957139,,28.14,True
Veo,2a6be415-5769-59dc-b8a9-cee8495488db,bicycle,39.930113,-82.976966,,25.94,True
Veo,057bd4d5-a78e-5169-bf2d-9300950f4775,bicycle,40.093679,-83.088205,,1.83,True
Veo,8aa3b046-1cb5-5965-a839-1151bcf8753d,bicycle,39.948679,-83.072863,,25.34,True
Veo,e40617c7-bf4b-50d2-af50-22aea79bdfb4,bicycle,40.003274,-83.008234,,17.89,True
Veo,f85c1c62-6e89-552d-9f6d-9aba68c93cd8,bicycle,39.987307,-82.999727,,28.14,False
